S1_Temp,S2_Temp,S3_Temp,S1_Light,S2_Light,S3_Light,S1_Sound,S2_Sound,S3_Sound,S5_CO2,y_actual
25.31,25.31,24.81,0,0,0,0.07,0.05,0.06,360,0
25.31,25.31,24.75,0,0,0,0.07,0.04,0.06,360,0
25.25,25.31,24.75,0,0,0,0.06,0.04,0.06,360,0
25.31,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.31,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.04,0.06,360,0
25.31,25.31,24.75,0,0,0,0.07,0.05,0.07,360,0
25.31,25.31,24.75,0,0,0,0.06,0.05,0.09,360,0
25.31,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.08,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.31,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.06,0.06,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.05,360,0
25.31,25.31,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.05,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.06,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.06,0.04,0.05,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.75,0,0,0,0.06,0.05,0.07,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.06,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.04,0.06,360,0
25.31,25.31,24.75,0,0,0,0.07,0.06,0.07,360,0
25.25,25.31,24.69,0,0,0,0.08,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.08,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.07,360,0
25.31,25.31,24.75,0,0,0,0.08,0.05,0.06,360,0
25.31,25.31,24.75,0,0,0,0.07,0.04,0.06,360,0
25.25,25.31,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.08,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.06,0.05,0.06,360,0
25.31,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.08,0.05,0.05,360,0
25.31,25.31,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.05,360,0
25.25,25.31,24.75,0,0,0,0.06,0.05,0.05,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.07,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.08,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.06,0.04,0.06,360,0
25.25,25.31,24.69,0,0,0,0.06,0.04,0.06,360,0
25.25,25.31,24.69,0,0,0,0.08,0.05,0.06,360,0
25.25,25.25,24.75,0,0,0,0.07,0.05,0.07,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.08,0.04,0.06,360,0
25.25,25.25,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.05,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.08,0.05,0.06,360,0
25.25,25.25,24.75,0,0,0,0.06,0.06,0.06,360,0
25.25,25.31,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.06,0.06,360,0
25.25,25.31,24.69,0,0,0,0.07,0.05,0.05,360,0
25.25,25.31,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.31,24.69,0,0,0,0.07,0.04,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.05,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.06,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.06,0.06,360,0
25.25,25.31,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.31,24.75,0,0,0,0.08,0.06,0.07,360,0
25.25,25.25,24.75,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.75,0,0,0,0.06,0.06,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.05,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.06,0.07,360,0
25.25,25.31,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.05,360,0
25.25,25.25,24.69,0,0,0,0.07,0.06,0.07,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.06,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.06,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.04,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.19,25.25,24.69,0,0,0,0.07,0.04,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.19,25.25,24.69,0,0,0,0.07,0.06,0.07,360,0
25.25,25.25,24.69,0,0,0,0.06,0.04,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.25,25.25,24.75,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.08,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.05,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.08,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.69,0,0,0,0.07,0.05,0.05,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.06,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.19,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.07,360,0
25.19,25.25,24.69,0,0,0,0.06,0.06,0.06,360,0
25.19,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.19,25.25,24.75,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.07,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.05,360,0
25.19,25.25,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.08,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.05,360,0
25.25,25.25,24.69,0,0,0,0.06,0.05,0.05,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.04,0.07,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.69,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.63,0,0,0,0.07,0.05,0.05,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.69,0,0,0,0.07,0.04,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.25,24.63,0,0,0,0.06,0.06,0.07,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.06,0.05,0.06,360,0
25.25,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.63,0,0,0,0.07,0.05,0.07,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.06,0.06,360,0
25.25,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.69,0,0,0,0.07,0.05,0.07,360,0
25.19,25.25,24.69,0,0,0,0.06,0.05,0.07,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,355,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.25,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.04,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.08,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.69,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.06,0.05,0.07,360,0
25.19,25.25,24.63,0,0,0,0.07,0.06,0.05,360,0
25.19,25.19,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.19,24.63,0,0,0,0.08,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.07,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.07,360,0
25.19,25.25,24.63,0,0,0,0.06,0.05,0.05,360,0
25.19,25.19,24.63,0,0,0,0.06,0.06,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.04,0.06,360,0
25.19,25.25,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.05,360,0
25.19,25.25,24.63,0,0,0,0.07,0.04,0.07,360,0
25.19,25.25,24.56,0,0,0,0.07,0.05,0.05,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.04,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.07,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,355,0
25.19,25.19,24.63,0,0,0,0.07,0.04,0.07,355,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,355,0
25.19,25.19,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.15,360,0
25.19,25.19,24.63,0,0,0,0.06,0.04,0.05,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.05,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.05,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.06,0.07,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.05,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.07,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.08,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.07,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.07,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.25,24.63,0,0,0,0.07,0.06,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.25,24.56,0,0,0,0.08,0.06,0.05,360,0
25.19,25.25,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.04,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.05,360,0
25.13,25.19,24.56,0,0,0,0.07,0.06,0.06,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.06,0.06,355,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.06,0.07,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.05,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.07,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.08,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.05,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.05,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.04,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.63,0,0,0,0.07,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.06,0.06,355,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.63,0,0,0,0.07,0.06,0.05,355,0
25.13,25.19,24.63,0,0,0,0.06,0.05,0.06,355,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.04,0.06,355,0
25.19,25.13,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.06,0.06,0.07,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.07,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.07,360,0
25.13,25.19,24.63,0,0,0,0.07,0.04,0.07,360,0
25.19,25.19,24.63,0,0,0,0.06,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.05,360,0
25.13,25.13,24.56,0,0,0,0.06,0.05,0.05,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.63,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.04,0.06,355,0
25.13,25.13,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.06,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.19,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.05,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.19,25.13,24.56,0,0,0,0.07,0.06,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.13,24.56,0,0,0,0.07,0.06,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.05,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.19,25.13,24.56,0,0,0,0.07,0.06,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.04,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.13,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.56,0,0,0,0.08,0.04,0.07,360,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.13,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.13,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.13,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.5,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.5,0,0,0,0.06,0.05,0.06,360,0
25.13,25.19,24.5,0,0,0,0.07,0.05,0.05,355,0
25.13,25.13,24.5,0,0,0,0.07,0.04,0.06,355,0
25.13,25.19,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.5,0,0,0,0.06,0.05,0.06,355,0
25.13,25.19,24.56,0,0,0,0.07,0.05,0.06,355,0
25.13,25.19,24.5,0,0,0,0.07,0.05,0.06,360,0
25.13,25.13,24.5,0,0,0,0.06,0.06,0.07,360,0
25.13,25.13,24.5,0,0,0,0.07,0.05,0.06,360,0
25.13,25.13,24.5,0,0,0,0.07,0.06,0.06,360,0
25.13,25.13,24.5,0,0,0,0.07,0.05,0.06,355,0
25.13,25.13,24.5,0,0,0,0.07,0.05,0.06,355,0
25.13,25.13,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.13,24.56,0,0,0,0.06,0.05,0.06,355,0
25.13,25.13,24.56,0,0,0,0.07,0.05,0.07,355,0
25.13,25.13,24.5,0,0,0,0.07,0.05,0.06,360,0
25.13,25.19,24.5,0,0,0,0.07,0.05,0.06,360,0
25.13,25.13,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.13,24.56,0,0,0,0.06,0.05,0.06,360,0
25.13,25.13,24.5,0,0,0,0.06,0.06,0.06,360,0
25.13,25.13,24.56,0,0,0,0.07,0.04,0.06,360,0
25.13,25.13,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.13,24.5,0,0,0,0.07,0.05,0.06,355,0
25.13,25.13,24.56,0,0,0,0.07,0.05,0.06,360,0
25.13,25.13,24.5,0,0,0,0.07,0.04,0.06,355,0
25.13,25.13,24.5,0,0,0,0.06,0.05,0.06,355,0
25.13,25.13,24.5,0,0,0,0.06,0.05,0.05,355,0
25.13,25.13,24.5,0,0,1,0.07,0.04,0.05,360,0
25.13,25.13,24.56,0,0,1,0.07,0.06,0.06,360,0
25.13,25.13,24.56,0,0,1,0.07,0.05,0.06,355,0
25.13,25.13,24.5,0,0,1,0.07,0.05,0.06,355,0
25.13,25.13,24.5,0,0,1,0.07,0.04,0.05,360,0
25.13,25.13,24.5,0,0,1,0.07,0.04,0.06,355,0
25.13,25.13,24.5,0,0,1,0.07,0.04,0.06,355,0
25.13,25.13,24.5,0,0,1,0.06,0.04,0.06,355,0
25.13,25.13,24.5,0,0,1,0.07,0.05,0.06,355,0
25.13,25.13,24.5,0,0,1,0.07,0.06,0.06,355,0
25.13,25.13,24.5,0,0,2,0.06,0.04,0.07,360,0
25.13,25.13,24.5,0,0,2,0.06,0.05,0.07,360,0
25.13,25.13,24.5,0,0,2,0.07,0.05,0.06,360,0
25.13,25.13,24.5,0,0,2,0.07,0.05,0.06,360,0
25.13,25.13,24.5,0,0,2,0.07,0.04,0.06,355,0
25.13,25.13,24.5,0,0,2,0.07,0.06,0.06,360,0
25.13,25.13,24.5,0,0,2,0.06,0.05,0.06,360,0
25.13,25.13,24.5,0,0,2,0.06,0.05,0.06,355,0
25.13,25.13,24.5,0,0,2,0.06,0.06,0.06,355,0
25.06,25.13,24.5,0,0,3,0.06,0.05,0.06,355,0
25.13,25.13,24.5,0,0,3,0.06,0.05,0.06,355,0
25.13,25.13,24.5,0,0,3,0.07,0.05,0.06,355,0
25.13,25.13,24.5,0,0,3,0.06,0.05,0.06,355,0
25.13,25.13,24.5,0,0,3,0.07,0.04,0.05,355,0
25.06,25.13,24.5,0,0,3,0.06,0.06,0.06,355,0
25.13,25.13,24.5,0,0,3,0.06,0.05,0.06,355,0
25.13,25.13,24.5,0,0,4,0.07,0.05,0.07,355,0
25.13,25.13,24.5,0,0,4,0.07,0.04,0.06,355,0
